station,measureDate,StaGrpCode,StaType,Transect,Latitude,Longitude,time,analyst,tidestage,scttemp,sctsal,sctcond,airtemp,refrsal,dotemp,do,secchi,depth,winddir,windsp,commentOBS,chla,chla_sd,chla_N,chla_qual,phaeopigments,phaeopigments_sd,phaeopigments_N,phaeopigments_qual,nh3,nh3_sd,nh3_N,nh3qual,po4,po4_sd,po4_N,po4qual,nox,nox_sd,nox_N,noxqual,no2,no2_sd,no2_N,no2qual,din,commentNutr,noxTDN,noxTDN_sd,noxTDN_N,noxTDNqual,no2TDN,no2TDN_sd,no2TDN_N,no2TDNqual,commentTDN,processorTDN,organic_content,organic_content_sd,organic_content_N,oc_qual,porosity,porosity_sd,porosity_N,porosity_qual,comments_organic_content,chlor_a,chlor_a_sd,chlor_a_N,chlor_aqual,phaeopigments_a,phaeopigments_a_sd,phaeopigments_a_N,phaeopigments_aqual,commentWaterChl,Gracilaria_mass,Gracilaria_sd,Gracilaria_N,Gracilaria_qual,Ulva_mass,Ulva_sd,Ulva_N,Ulva_qual,commentMacroalgae,tss,tss_sd,tss_N,tssqual,pom,pom_sd,pom_N,pomqual,pim,pim_sd,pim_N,pimqual,commentTSS,sedMass,sedMass_sd,sedMass_N,sedMassqual,sedperc_N,sedperc_N_sd,sedperc_N_N,sedperc_Nqual,sedperc_C,sedperc_C_sd,sedperc_C_N,sedperc_Cqual,commentSedCN
CRM,10/26/2004,2,Mainland Creek,Machipongo,37.460083,-75.816,1241,,,16.1,26.3,41,17.1,,16.2,8.5,60,0.6,NE,7.3,,,,,M,,,,M,3.02,,1,,0.598,,1,,0.38,,1,,,,,M,3.4,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,1,M,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
CRM,11/15/2004,2,Mainland Creek,Machipongo,37.460083,-75.816,,,,,,,,,,,,,,,,,,,M,,,,M,2.76,,1,,0.762,,1,,0.802,,1,,,,,M,3.562,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
CRM,2/9/2005,2,Mainland Creek,Machipongo,37.460083,-75.816,,Josh/Br,,,,0,,,,,,,,,"Cloudy, bad for light readings",,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
CRM,3/22/2005,2,Mainland Creek,Machipongo,37.460083,-75.816,1142,BJS/JLM,MID EBB,11.4,27,42,8.2,,11.2,10.8,,0.8,E,10.8,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,518.8779561,3,M,,466.0482808,3,M,,445.8164794,3,M,,,,,M,,,,M,,,,M,
CRM,4/18/2005,2,Mainland Creek,Machipongo,37.460083,-75.816,1136,JLM/BJS,EARLY FL,12.3,18.3,30,19.9,,12.1,10.6,,0.6,W,14,,,,,M,,,,M,1.628333333,0.333551595,6,,0.259333333,0.02328662,6,,0.0522,0.021602222,6,,0.071616667,0.019589734,6,,1.680533333,,15.95,1.767766953,2,,0.336,0.026870058,2,,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,34.53018004,3,M,,187.1576875,3,M,,4.041451884,3,M,,,,,M,,,,M,,,,M,
CRM,5/18/2005,2,Mainland Creek,Machipongo,37.460083,-75.816,1105,BJS/JLM,LATE EBB,18.7,30.2,46,17.3,,18,5.5,,0.4,SE,15,,,,,M,,,,M,1.132083333,0.15368683,6,,0.380166667,0.093849703,6,,0.131666667,0.023974292,6,,0.07085,0.019117505,6,,1.26375,,16.76666667,0.850490055,3,,0.368,0.109489726,3,,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,127.6923386,3,M,,130.542458,3,M,,141.740373,3,M,,,,,M,,,,M,,,,M,
CRM,6/21/2005,2,Mainland Creek,Machipongo,37.460083,-75.816,1413,BJS/JLM,LATE EBB,24.8,30,46,22.6,,25,8.6,,0.6,SE,12.8,,,,,M,,,,M,3.0925,0.047169906,4,,0.64125,0.152224341,4,,0.17325,0.020303941,4,,0.3725,0.167605688,4,,3.26575,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,18.44812547,3,M,,22.89832599,3,M,,629.6244913,3,M,,,,,M,,,,M,,,,M,
CRM,7/20/2005,2,Mainland Creek,Machipongo,37.460083,-75.816,1410,JLM/BJS,EARLY FL,32.6,29.2,45,32.5,,32.3,5.6,25,0.3,W,10.8,,,,,M,,,,M,2.67,0.367695526,2,,3.23,0.042426407,2,,0.708,0.094752309,2,,0.501333333,0.049338964,3,,3.378,,31.55,7.848885271,2,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,17.34935157,3,M,,108.6692229,3,M,,8.888194417,3,M,,,,,M,,,,M,,,,M,
CRM,9/1/2005,2,Mainland Creek,Machipongo,37.460083,-75.816,1345,JLM,LATE EBB,28.8,26.9,44,27.1,,29,5.9,46,0.5,WN,18.3,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,46.93333333,2.157158625,3,,,,,M,,MEG MILLER,,,,M,,,,,,8.786666667,0.409918691,3,,26.08333333,1.008034391,3,,,,,,,,,,,,,739.0090211,3,M,,79.67433715,3,M,,56.03867712,3,M,,,,,M,,,,M,,,,M,
CRM,9/29/2005,2,Mainland Creek,Machipongo,37.460083,-75.816,1225,KMO/JLM,LATE EBB,24.2,28.7,44,26.4,,24.5,7.2,61,0.6,WS,11,,,,,M,,,,M,2.49,0.325330601,6,,2.066666667,0.230709052,6,,0.474,0.074527847,6,,0.456666667,0.010692677,3,,2.964,,25.73333333,2.683902631,3,,,,,M,,MEG MILLER,,,,M,,,,,,1.42,0,2,,7.41,1.414213562,2,,,,,,,,,,,,,88.08518604,3,M,,331.4533652,3,M,,63.90618123,3,M,,,,,M,,,,M,,,,M,
CRM,10/31/2005,2,Mainland Creek,Machipongo,37.460083,-75.816,1202,KMO/ART,LATE EBB,14.2,30.6,47,17.1,,15,7,,0.4,S,12.5,,,,,M,,,,M,1.89,0.122882057,3,,0.252666667,0.157836413,3,,0.687333333,0.136617471,3,,,,,M,2.577333333,,17.46666667,1.350308607,3,,2.28,0.01,3,,,MEG MILLER,,,,M,,,,,,1.42,0,3,,4.743333333,0.577350269,3,,,,,,,,,,,,,35.90728803,3,M,,142.3387977,3,M,,52.73518749,3,M,,,,,M,,,,M,,,,M,
CRM,11/16/2005,2,Mainland Creek,Machipongo,37.460083,-75.816,1205,KMO/JLM,MID EBB,18.7,29.6,46,20.1,,18.2,8.8,28,0.6,S,31.7,"Too rough to get to all sites, could only get sites close to mainland.",,,,M,,,,M,2.736666667,0.875804392,3,,0.611,0.066468037,2,,0.369666667,0.103871716,3,,0.10275,0.024395184,2,,3.106333333,,14.6,0.8,3,,,,,M,,MEG MILLER,,,,M,,,,,,3.205,0.502045815,2,,11.685,1.209152596,2,,,,,,,,,,,,,21.77919497,3,M,,20.30599255,3,M,,628.1857475,3,M,,,,,M,,,,M,,,,M,
CRM,12/12/2005,2,Mainland Creek,Machipongo,37.460083,-75.816,1139,KMO/JLM,LATE EBB,,29.7,46,10.3,,5,11.8,,0.8,SW,7.3,No secchi readings because secchi disk accidentally left at lab.  Temperature sensor on SCT meter malfunctioned after CSm.,,,,M,,,,M,0.989333333,0.009073772,3,,0.0393,0.028545928,3,,0.247,0.002645751,3,,,,,M,1.236333333,,25.7,1.979898987,2,,,,,M,,MEG MILLER,,,,M,,,,,,0.71,,1,,3.7,,1,,,,,,,,,,,,,55.30220008,3,M,,2.645751311,3,M,,62.06716792,3,M,,,,,M,,,,M,,,,M,
CRM,3/28/2006,2,Mainland Creek,Machipongo,37.460083,-75.816,0,KMO/ART,LATE EBB,11.7,32.1,49,16.5,,11.8,9.8,51,0.5,SW,17.5,,,,,M,,,,M,1.346,0.439577069,3,,0.119,,1,,0.346666667,0.141082718,3,,,,,M,1.692666667,,16.1,1.13137085,2,,,,,M,,MEG MILLER,,,,M,,,,,,2.373333333,0.825610885,3,,6.53,1.226091351,3,,,,,,,,,,,,,7.094598885,3,M,,54.93025881,3,M,,3.464101615,3,M,,,,,M,,,,M,,,,M,
CRM,4/25/2006,2,Mainland Creek,Machipongo,37.460083,-75.816,1245,KMO/ART,LATE EBB,21.3,27.6,43,18.7,,21.3,7.4,41,0.5,S,13.3,,,,,M,,,,M,2.16,0.274954542,3,,0.168,,1,,0.1223,0.153725014,2,,0.275333333,0.035232561,3,,2.2823,,21.13333333,1.965536398,3,,,,,M,,MEG MILLER,,,,M,,,,,,2.846666667,0.715005827,3,,8.833333333,1.215003429,3,,,,,,,,,,,,,45.45693933,3,M,,580.1295832,3,M,,22.18858565,3,M,,,,,M,,,,M,,,,M,
CRM,5/23/2006,2,Mainland Creek,Machipongo,37.460083,-75.816,,,,,,,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,22.6,3.63868108,3,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
CRM,5/24/2006,2,Mainland Creek,Machipongo,37.460083,-75.816,1204,KMO/ART,LATE EBB,20.2,32.8,50,19.7,,20.3,6.4,46,0.5,NW,11.2,,,,,M,,,,M,3.92,1.286934342,2,,1.033,0.080610173,2,,0.613,,1,,0.369,0.052325902,2,,4.533,,,,,M,,,,M,,,,,,M,,,,,,2.846666667,0.715005827,3,,11.99333333,1.608177022,3,,,,,,,,,,,,,702.2259845,3,M,,144.6478482,3,M,,170.5559537,3,M,,,,,M,,,,M,,,,M,
CRM,6/22/2006,2,Mainland Creek,Machipongo,37.460083,-75.816,1158,KMO/ART,LATE EBB,29.1,31,48,30.1,,29.4,7.5,23,0.5,SW,19.2,,,,,M,,,,M,2.583333333,0.450148124,3,,0.624333333,0.153298184,3,,1.619666667,0.940803026,3,,0.203,0.060811183,2,,4.203,,52.7,10.74057727,3,,6.8,1.625945879,3,,,MEG MILLER,,,,M,,,,,,7.123333333,0.715005827,3,,22.59,2.71,3,,,,,,,,,,,,,37.07200201,3,M,,0,3,M,,47.28636167,3,M,,,,,M,,,,M,,,,M,
CRM,7/21/2006,2,Mainland Creek,Machipongo,37.460083,-75.816,1232,KMO/ART,EARLY FL,30,31.5,49,29.9,,30,4.9,38,2,S,15.8,,,,,M,,,,M,4.003333333,0.100664459,3,,1.666666667,0.161658075,3,,0.339666667,0.053724606,3,,0.714,0.062225397,2,,4.343,,38.13333333,1.00166528,3,,0.600333333,0.00321455,3,,,MEG MILLER,,,,M,,,,,,8.786666667,1.084542914,3,,31.90333333,3.066143071,3,,,,,,,,,,,,,40.0166632,3,M,,428.4359151,3,M,,9.018499506,3,M,,,,,M,,,,M,,,,M,
CRM,8/21/2006,2,Mainland Creek,Machipongo,37.460083,-75.816,1250,KMO/DB,LATE EBB,28,29.3,45,27.8,,28.1,5.4,33,2.3,NW,6.5,,,,,M,,,,M,7.233333333,1.393425037,3,,1.021333333,0.27277341,3,,1.696666667,0.453688586,3,,0.584,0.089314053,3,,8.93,,23.66666667,5.400308633,3,,0.389,0.142870571,3,,,MEG MILLER,,,,M,,,,,,7.836666667,0.715005827,3,,21.30666667,0.215019379,3,,,,,,,,,,,,,23.71356855,3,M,,44.45597073,3,M,,46.86149806,3,M,,,,,M,,,,M,,,,M,
CRM,9/18/2006,2,Mainland Creek,Machipongo,37.460083,-75.816,1330,KMO/DB,EARLY FL,25,27.2,42,24.3,,24.9,5.1,43,0.4,E,15.5,,,,,M,,,,M,3.033333333,0.164418166,3,,1.976666667,0.011547005,3,,1.59,0.262106848,3,,0.279333333,0.014571662,3,,4.623333333,,36.16666667,0.404145188,3,,1.041333333,0.440740664,3,,,MEG MILLER,,,,M,,,,,,5.46,1.792093748,3,,15.10666667,1.372928743,3,,,,,,,,,,,,,613.9587391,3,M,,152.7645247,3,M,,558.8604477,3,M,,,,,M,,,,M,,,,M,
CRM,11/3/2006,2,Mainland Creek,Machipongo,37.460083,-75.816,1235,KMO/DB,LATE EBB,11.5,28.1,44,9.9,,11.5,8.6,38,2.1,NW,7.5,,,,,M,,,,M,4.95,0.395979797,2,,1.084,0.135764502,2,,2.14,0.113137085,2,,0.295,0.244658946,2,,7.09,,,,,M,0.435,0.020420578,3,,,MEG MILLER,,,,M,,,,,,1.42,0,2,,5.91,0,2,,,,,,,,,,,,,82.35492295,3,M,,198.8977962,3,M,,95.51963149,3,M,,,,,M,,,,M,,,,M,
CRM,12/5/2006,2,Mainland Creek,Machipongo,37.460083,-75.816,,KMO/ART,,,,0,,,,,,,,,"BOAT BROKE DOWN AT CSm, SAMPLING NOT COMPLETED",,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
CRM,1/29/2007,2,Mainland Creek,Machipongo,37.460083,-75.816,,KMO/ART,,,,0,,,,,,,,,SAMPLING MISSED FOR JANUARY DUE TO INCLIMATE WEATHER (HARBOR FROZEN OVER),,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
CRM,2/28/2007,2,Mainland Creek,Machipongo,37.460083,-75.816,1221,KMO/CB/,LATE EBB,7.1,29.5,46,7.7,,7.1,10.7,102,2.5,N,6.2,"Clam dredgers at RB site stirred up sediment, TSS will probably be higher than what it should have been due to this.",,,,M,,,,M,0.0169,,1,,,,,M,0.35,0.211142132,3,,0.024066667,0.011318274,3,,0.3669,,21.16666667,2.742748014,6,,3.672,0.95379243,5,,,MEG MILLER,,,,M,,,,,,3.915,0.502045815,2,,19.385,0.502045815,2,,,,,,,,,,,,,91.10616518,3,M,,529.152467,3,M,,100.4937809,3,M,,,,,M,,,,M,,,,M,
CRM,3/29/2007,2,Mainland Creek,Machipongo,37.460083,-75.816,1227,KMO/CB/,LATE EBB,14.5,31.7,49,11.6,,14.6,8.6,76,2.9,W,7.7,,,,,M,,,,M,0.309333333,0.132952372,3,,0.528333333,0.03453018,3,,0.476333333,0.310686873,3,,0.037666667,0.019655364,3,,0.785666667,,18.36666667,1.30128142,3,,,,,M,,MEG MILLER,,,,M,,,,,,3.56,0,2,,12.29,1.060660172,2,,,,,,,,,,,,,579.2463494,3,M,,518.4325736,3,M,,58.77357683,3,M,,,,,M,,,,M,,,,M,
CRM,4/26/2007,2,Mainland Creek,Machipongo,37.460083,-75.816,,KMO/DB/,MID EBB,16.2,31,48,11.3,,16.3,8.2,25,2.7,E,26,"Overcast, very windy, very rough seas, many stations too rough to access site",,,,M,,,,M,0.635,0.047623524,3,,0.230333333,0.05299371,3,,0.204666667,0.033171273,3,,0.046266667,0.019244307,3,,0.839666667,,,,,M,,,,M,,,,,,M,,,,,,2.13,0,2,,7.87,0.353553391,2,,,,,,,,,,,,,27.97022226,3,M,,49.42671343,3,M,,50.47771786,3,M,,,,,M,,,,M,,,,M,
CRM,5/30/2007,2,Mainland Creek,Machipongo,37.460083,-75.816,1354,KMO/DB,LATE EBB,25,31.2,48,22.3,,25.1,6.6,51,3.5,SE,10.3,,,,,M,,,,M,3.23,0.389743505,3,,1.54,0.135277493,3,,2.796666667,0.187705443,3,,1.136666667,0.111504858,3,,6.026666667,,25.45,0.212132034,2,,,,,M,,MEG MILLER,,,,M,,,,,,4.625,0.502045815,2,,14.7,2.080408614,3,,,,,,,,,,,,,106.5504575,3,M,,63.72074492,3,M,,81.30395644,3,M,,,,,M,,,,M,,,,M,
CRM,6/26/2007,2,Mainland Creek,Machipongo,37.460083,-75.816,1240,KMO/CB,EARLY FL,27.2,32.7,50,30.1,,27.3,6.5,41,3,SE,18.7,,,,,M,,,,M,1.416666667,0.366378675,3,,0.691333333,0.101362386,3,,3.99,0.765049018,3,,0.338,0.105531986,3,,5.406666667,,30.3,1,3,,,,,M,,MEG MILLER,,,,M,,,,,,4.983333333,1.425002924,3,,17.79333333,3.432161612,3,,,,,,,,,,,,,81.37772013,3,M,,46.5438861,3,M,,69.34695379,3,M,,,,,M,,,,M,,,,M,
CRM,7/26/2007,2,Mainland Creek,Machipongo,37.460083,-75.816,1200,KMO/DB,LATE EBB,28.2,33.4,51,26.4,,28.2,5.8,41,2.7,NE,11.3,,,,,M,,,,M,3.53,0.13892444,3,,1.776666667,0.080829038,3,,0.453333333,0.094240826,3,,0.013333333,0.005773503,3,,3.983333333,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,99.88159657,3,M,,140.8734657,3,M,,84.92349498,3,M,,,,,M,,,,M,,,,M,
CRM,8/24/2007,2,Mainland Creek,Machipongo,37.460083,-75.816,1202,KMO/CB,LATE EBB,27.1,32.6,50,27.1,,27,5.9,38,1.5,SE,9.8,,,,,M,,,,M,12.09666667,2.910332169,3,,3.046666667,0.977258069,3,,22.16666667,7.111493045,3,,3.32,0.97061836,3,,34.26333333,,40.3,3.304542328,3,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,4.041451884,3,M,,90.3124207,3,M,,7.505553499,3,M,,,,,M,,,,M,,,,M,
CRM,9/24/2007,2,Mainland Creek,Machipongo,37.460083,-75.816,1240,kmo/cb,LATE EBB,24.1,33.9,51,24.5,,24.1,4.9,46,1.9,NE,12.5,,,,,M,,,,M,7.476666667,2.31132718,3,,3.723333333,0.650717553,3,,3.353333333,1.220874004,3,,0.229,0.080018748,3,,10.83,,45.75,1.48492424,2,,,,,M,,MEG MILLER,,,,M,,,,,,2.61,0.415692194,3,,10.76,1.106661647,3,,,,,,,,,,,,,42.67317659,3,M,,241.621605,3,M,,50.50082508,3,M,,,,,M,,,,M,,,,M,
CRM,10/23/2007,2,Mainland Creek,Machipongo,37.460083,-75.816,1211,KMO/CB,LATE EBB,21.9,34.6,53,24.8,,21.9,5.5,30,2.4,S,15.7,,,,,M,,,,M,2.48,0.345976878,3,,2.366666667,0.330807094,3,,0.672666667,0.121886559,3,,0.504333333,0.071234355,3,,3.152666667,,30.03333333,1.582192572,3,,,,,M,,MEG MILLER,,,,M,,,,,,3.556666667,1.425002924,3,,10.87666667,2.179594764,3,,,,,,,,,,,,,22.50185178,3,M,,155.0387048,3,M,,17.03917056,3,M,,,,,M,,,,M,,,,M,
CRM,11/7/2007,2,Mainland Creek,Machipongo,37.460083,-75.816,1300,KMO/CB,LATE EBB,11.4,31.9,49,10.2,,11.5,7.9,43,2,N,19.7,"To rough to get to SH and MI sites.  Tide lower than normal, strong North winds ""pushing"" water out on the falling tide.",,,,M,,,,M,4.236666667,0.391450295,3,,2.093333333,0.204287379,3,,2.183333333,0.217332311,3,,0.352333333,0.055175478,3,,6.42,,21.4,1.835755975,3,,,,,M,,MEG MILLER,,,,M,,,,,,1.42,0,2,,6.16,0.353553391,2,,,,,,,,,,,,,27.13546265,3,M,,3.464101615,3,M,,43.15476026,3,M,,,,,M,,,,M,,,,M,
CRM,1/30/2008,2,Mainland Creek,Machipongo,37.460083,-75.816,,KMO,,,,0,,,,,,,,,"No sampling done due to bad weather conditions, winds 30+kts.",,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
CRM,2/19/2008,2,Mainland Creek,Machipongo,37.460083,-75.816,1253,KMO/CB,LATE EBB,10.1,29.4,46,9.2,,10.2,9.6,36,0.5,W,21.8,"Tide lower than normal due to strong west winds ""pushing"" water oceanward.  Visible sediment stirred up in water.",,,,M,,,,M,0.234,,1,,0.245,0.180144387,3,,0.2528,0.22200973,3,,0.02,,1,,0.4868,,21.13333333,1.77857621,3,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,107.9459741,3,M,,94.10809388,3,M,,115.4253005,3,M,,,,,M,,,,M,,,,M,
CRM,3/18/2008,2,Mainland Creek,Machipongo,37.460083,-75.816,1316,KMO/DB,LATE EBB,10.6,29.4,46,9.5,,10.6,8.6,61,2.1,SE,16,Quinby Inlet closing in from the north due to major expansion of the flood tide delta.,,,,M,,,,M,,,,M,0.371666667,0.113456306,3,,0.11755,0.043062803,2,,,,,M,,,19.96666667,3.426854729,3,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,71.17818018,3,M,,241.621605,3,M,,68.23733094,3,M,,,,,M,,,,M,,,,M,
CRM,4/16/2008,2,Mainland Creek,Machipongo,37.460083,-75.816,1256,KMO/CB,LATE EBB,13.9,29.6,46,15.3,,7.1,14,86,2,SE,7.8,none,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,25.73333333,3.711244176,3,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,98.43949072,3,M,,286.7542502,3,M,,75.79138034,3,M,,,,,M,,,,M,,,,M,
CRM,5/13/2008,2,Mainland Creek,Machipongo,37.460083,-75.816,1228,KMO/DB,EARLY FL,16.8,29.4,45,22.8,,16.9,6.9,,2.4,W,14.7,"1) Pulses of colder, slightly fresher water moving through all locations during sampling events.     2) Secchi dish borrowed and not returned so no secchi disk readings could be taken.",,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,26.23333333,3.98789836,3,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,408.8634654,3,M,,228.3834495,3,M,,364.8177627,3,M,,,,,M,,,,M,,,,M,
CRM,7/15/2008,2,Mainland Creek,Machipongo,37.460083,-75.816,1303,KMO/DB,LATE EBB,28,32.2,49,27.6,,28,5.1,30,1.8,NE,12.2,"Could not access PCm site.  Tide too low to get around SE turn to get to site.  Overall, tide lower than normal by approximately 1 ft, visible sediment in water at all sites.",,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,44.76666667,7.371114796,3,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,43.68447474,3,M,,97.57219549,3,M,,64.69415223,3,M,,,,,M,,,,M,,,,M,
CRM,10/9/2008,2,Mainland Creek,Machipongo,37.460083,-75.816,,,,,,,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,33.03333333,0.907377173,3,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,22.5241,2.823226895,10,,0.117399925,0.012970967,10,,1.176963234,0.071112727,10,,
CRM,4/1/2009,2,Mainland Creek,Machipongo,37.460083,-75.816,,,,,,,,,,,,,,,,,,,M,,,,M,10.96666667,0.2081666,3,,2.053333333,0.340783411,3,,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,23.3753,1.275779807,20,,0.148476043,0.009414739,20,,1.198215661,0.091893391,20,,
CRM,12/1/2009,2,Mainland Creek,Machipongo,37.460083,-75.816,,,,,,,,,,,,,,,,,,,M,,,,M,3.18,0.885042372,3,,0.18,,1,,2.946666667,1.198763252,3,,,,,M,6.126666667, ,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
CRM,5/25/2010,2,Mainland Creek,Machipongo,37.460083,-75.816,,,,,,,,,,,,,,,,,,,M,,,,M,,,,M,0.2061,0.187567934,3,,,,,M,,,,M,, ,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
CRM,4/29/2011,2,Mainland Creek,Machipongo,37.460083,-75.816,,,,,,,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,22.5429,1.09300335,10,,0.106778652,0.009348435,10,,1.243079317,0.130540974,10,,
CRM,7/27/2011,2,Mainland Creek,Machipongo,37.460083,-75.816,1230,AS/DB,Late Ebb,30.8,30.8,47.5,30.1,,30.9,7.02,40,12.1,NNE,9.1,Airtemp converted from F to C,90.59130591,34.16168229,5,,18.46818468,9.413283926,4,,,,,M,4.056666667,0.659873725,3,,2.26,0.407062649,3,,,,,M,, ,28.4,,1,,,,,M,no sample,MEG MILLER ,,,,M,,,,,,29.904,3.56,3,,7.559066667,1.355090202,3,,,3.608,0.813031365,5,,3.172,1.255057768,5,,,,318.2090508,3,M,,509.9238505,3,M,,332.4640331,3,M,,,,,M,,,,M,,,,M,
CRM,10/10/2011,2,Mainland Creek,Machipongo,37.460083,-75.816,1353,BR,,20.7,30.2,46.48,8.1,,,,56,,,,,40.04680046,6.817939753,5,,35.88659886,7.007374411,5,,2.996666667,0.525198375,3,,2.076666667,0.207444772,3,,1.663333333,0.210317221,3,,,,,M,4.66, ,29.56666667,0.808290377,3,,,,,M,,MEG MILLER ,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,23.0566,1.27090477,10,,0.104919924,0.008399859,10,,1.238901401,0.11811264,10,,
CRM,1/5/2012,2,Mainland Creek,Machipongo,37.460083,-75.816,1225,BR,,4.5,31.1,48.67,10.8,,,,130,,,,,44.32364323,8.406619808,5,,58.55386553,9.339794527,5,,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,3.840634064,0.391621544,5,,0.66996,0.021309429,5,,,2.373333333,0.411073392,3,,1.647093333,0.631890807,3,,,16.44315,13.40873682,4,,,,,M,,,,,M,,,,M,,,,M,,21.9521,0.828138535,10,,0.100736142,0.011137636,10,,1.182029939,0.15676899,10,,
CRM,4/4/2012,2,Mainland Creek,Machipongo,37.460083,-75.816,1239,AS DB,,16.6,30.5,46.74,7,,,,66,,,,,34.21474214,10.43270308,5,,37.09189092,6.677077132,5,,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,1.424,0,3,,1.134453333,0.316526512,3,,,,,,M,8.807633333,0.084769118,3,,,,84.71914384,3,M,,88.89506923,3,M,,128.3705574,3,M,,23.2863,1.39833592,10,,0.08943442,0.012482107,10,,1.049947369,0.14010578,10,,
CRM,7/16/2012,2,Mainland Creek,Machipongo,37.460083,-75.816,1230,AS DB,,29.8,35.3,53.6,,,,,33,,,,,22.93942939,6.054614138,5,,6.415264153,4.586677573,4,,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,4.54804864,0.730552306,5,,0.70432,0.051569233,5,,,,,,M,,,,M,,,,,,,,,,,,168.769073,3,M,,463.4468686,3,M,,88.69235217,3,M,,,,,M,,,,M,,,,M,
CRM,8/1/2012,2,Mainland Creek,Machipongo,37.460083,-75.816,,,,,,,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,23.3181,3.550081234,10,,0.10446397,0.007793479,10,,1.27167933,0.09087911,10,,
